directory,dataset,model_key,original_model_key,model_name,full_name,online_predictions,online_truths,online_accuracy,online_cohenkappa,online_f1,online_precision,online_recall,online_macrof1,online_macroprecision,online_macrorecall,active_leaves,inactive_leaves,total_weight,online_microf1,online_microprecision,online_microrecall,online_weightedf1,online_weightedprecision,online_weightedrecall,constraint_violations_avoided,constraint_violations_in_predictions,avg_constraint_satisfaction
hoeffding_tree_results_newdata_2000_oh,adult,with_constraints_Positive_Constraint_on_hours-per-week,with_constraints_Positive_Constraint_on_hours-per-week,Positive Constraint on hours-per-week,hoeffding_tree_results_newdata_2000_oh-Positive Constraint on hours-per-week-adult,1.0,1.0,0.8068855379134547,0.3810366733128739,0.489318495654293,0.6738255033557047,0.3841346766994006,0.45675004579627093,0.5006379303341847,0.44170454703356504,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,adult,without_constraints_Positive_Constraint_on_hours-per-week,without_constraints_Positive_Constraint_on_hours-per-week,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,adult,with_constraints_Negative_Constraint_on_age,with_constraints_Negative_Constraint_on_age,Negative Constraint on age,hoeffding_tree_results_newdata_2000_oh-Negative Constraint on age-adult,1.0,1.0,0.8044286109148981,0.37520224758202575,0.4854949494949494,0.6625496250551389,0.38311439867363856,0.4549218051672835,0.4966532956516012,0.44039358057190325,14.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,adult,without_constraints_Negative_Constraint_on_age,without_constraints_Negative_Constraint_on_age,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,adult,with_constraints_All_Constraints_(rho=1e-06),with_constraints_All_Constraints_(rho=1e-06),All Constraints (rho=1e-06),hoeffding_tree_results_newdata_2000_oh-All Constraints (rho=1e-06)-adult,1.0,1.0,0.803108012653174,0.36034482586389405,0.4679614873837981,0.6700736867126218,0.35952046932789183,0.4490552008235218,0.49764985762074526,0.43444371631318074,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,adult,without_constraints_All_Constraints_(rho=1e-06),without_constraints_All_Constraints_(rho=1e-06),No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,adult,with_constraints_All_Constraints_(rho=1e-05),with_constraints_All_Constraints_(rho=1e-05),All Constraints (rho=1e-05),hoeffding_tree_results_newdata_2000_oh-All Constraints (rho=1e-05)-adult,1.0,1.0,0.8059334787015141,0.4109578568122498,0.5287887828162291,0.6367882162744746,0.4521107001657952,0.46886504570595183,0.4925452811456908,0.4567580435288357,14.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,adult,without_constraints_All_Constraints_(rho=1e-05),without_constraints_All_Constraints_(rho=1e-05),No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,adult,with_constraints_All_Constraints_(rho=0.0001),with_constraints_All_Constraints_(rho=0.0001),All Constraints (rho=0.0001),hoeffding_tree_results_newdata_2000_oh-All Constraints (rho=0.0001)-adult,1.0,1.0,0.8120143730229415,0.402445541039285,0.5093795093795093,0.6857327865314051,0.40517791098074224,0.4643715250017603,0.506241982423969,0.44874592717696804,16.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,adult,without_constraints_All_Constraints_(rho=0.0001),without_constraints_All_Constraints_(rho=0.0001),No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-adult,1.0,1.0,0.8068548263259728,0.3811592814426561,0.48952752070141253,0.6734420370784007,0.38451728095906135,0.4568081464790302,0.5005314333377574,0.44177814435420704,15.0,0.0,32561.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,with_constraints_No_Constraints,with_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,without_constraints_No_Constraints,without_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,with_constraints_All_Constraints,with_constraints_All_Constraints,All Constraints,hoeffding_tree_results_newdata_2000_oh-All Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,without_constraints_All_Constraints,without_constraints_All_Constraints,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,with_constraints_Positive_Constraints_Only,with_constraints_Positive_Constraints_Only,Positive Constraints Only,hoeffding_tree_results_newdata_2000_oh-Positive Constraints Only-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,without_constraints_Positive_Constraints_Only,without_constraints_Positive_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,with_constraints_Negative_Constraints_Only,with_constraints_Negative_Constraints_Only,Negative Constraints Only,hoeffding_tree_results_newdata_2000_oh-Negative Constraints Only-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,without_constraints_Negative_Constraints_Only,without_constraints_Negative_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,with_constraints_Positive_Constraint_on_NOx,with_constraints_Positive_Constraint_on_NOx,Positive Constraint on NOx,hoeffding_tree_results_newdata_2000_oh-Positive Constraint on NOx-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,without_constraints_Positive_Constraint_on_NOx,without_constraints_Positive_Constraint_on_NOx,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,with_constraints_Negative_Constraint_on_O3,with_constraints_Negative_Constraint_on_O3,Negative Constraint on O3,hoeffding_tree_results_newdata_2000_oh-Negative Constraint on O3-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,without_constraints_Negative_Constraint_on_O3,without_constraints_Negative_Constraint_on_O3,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,with_constraints_All_Constraints_(rho=1e-06),with_constraints_All_Constraints_(rho=1e-06),All Constraints (rho=1e-06),hoeffding_tree_results_newdata_2000_oh-All Constraints (rho=1e-06)-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,without_constraints_All_Constraints_(rho=1e-06),without_constraints_All_Constraints_(rho=1e-06),No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,with_constraints_All_Constraints_(rho=1e-05),with_constraints_All_Constraints_(rho=1e-05),All Constraints (rho=1e-05),hoeffding_tree_results_newdata_2000_oh-All Constraints (rho=1e-05)-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,without_constraints_All_Constraints_(rho=1e-05),without_constraints_All_Constraints_(rho=1e-05),No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,with_constraints_All_Constraints_(rho=0.0001),with_constraints_All_Constraints_(rho=0.0001),All Constraints (rho=0.0001),hoeffding_tree_results_newdata_2000_oh-All Constraints (rho=0.0001)-air_quality,1.0,1.0,0.6287787182587666,0.2604090502588243,0.6945273631840796,0.5875420875420876,0.8491484184914841,0.4074350469872858,0.441537017686443,0.4200687035997255,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,air_quality,without_constraints_All_Constraints_(rho=0.0001),without_constraints_All_Constraints_(rho=0.0001),No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-air_quality,1.0,1.0,0.6892382103990327,0.38100785466110204,0.7482859941234083,0.6262295081967213,0.9294403892944039,0.4477409009947226,0.4988666261890306,0.46045448873916023,2.0,0.0,827.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,with_constraints_No_Constraints,with_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,without_constraints_No_Constraints,without_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,with_constraints_All_Constraints,with_constraints_All_Constraints,All Constraints,hoeffding_tree_results_newdata_2000_oh-All Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,without_constraints_All_Constraints,without_constraints_All_Constraints,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,with_constraints_Positive_Constraints_Only,with_constraints_Positive_Constraints_Only,Positive Constraints Only,hoeffding_tree_results_newdata_2000_oh-Positive Constraints Only-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,without_constraints_Positive_Constraints_Only,without_constraints_Positive_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,with_constraints_Negative_Constraints_Only,with_constraints_Negative_Constraints_Only,Negative Constraints Only,hoeffding_tree_results_newdata_2000_oh-Negative Constraints Only-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,without_constraints_Negative_Constraints_Only,without_constraints_Negative_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,with_constraints_Positive_Constraint_on_engine-size,with_constraints_Positive_Constraint_on_engine-size,Positive Constraint on engine-size,hoeffding_tree_results_newdata_2000_oh-Positive Constraint on engine-size-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,without_constraints_Positive_Constraint_on_engine-size,without_constraints_Positive_Constraint_on_engine-size,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,with_constraints_Negative_Constraint_on_highway-mpg,with_constraints_Negative_Constraint_on_highway-mpg,Negative Constraint on highway-mpg,hoeffding_tree_results_newdata_2000_oh-Negative Constraint on highway-mpg-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,without_constraints_Negative_Constraint_on_highway-mpg,without_constraints_Negative_Constraint_on_highway-mpg,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,with_constraints_All_Constraints_(rho=1e-06),with_constraints_All_Constraints_(rho=1e-06),All Constraints (rho=1e-06),hoeffding_tree_results_newdata_2000_oh-All Constraints (rho=1e-06)-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,without_constraints_All_Constraints_(rho=1e-06),without_constraints_All_Constraints_(rho=1e-06),No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,with_constraints_All_Constraints_(rho=1e-05),with_constraints_All_Constraints_(rho=1e-05),All Constraints (rho=1e-05),hoeffding_tree_results_newdata_2000_oh-All Constraints (rho=1e-05)-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,without_constraints_All_Constraints_(rho=1e-05),without_constraints_All_Constraints_(rho=1e-05),No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,with_constraints_All_Constraints_(rho=0.0001),with_constraints_All_Constraints_(rho=0.0001),All Constraints (rho=0.0001),hoeffding_tree_results_newdata_2000_oh-All Constraints (rho=0.0001)-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,automobile,without_constraints_All_Constraints_(rho=0.0001),without_constraints_All_Constraints_(rho=0.0001),No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-automobile,5572.0,22625.0,0.0,-0.011537853643116802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,with_constraints_No_Constraints,with_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,without_constraints_No_Constraints,without_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,with_constraints_All_Constraints,with_constraints_All_Constraints,All Constraints,hoeffding_tree_results_newdata_2000_oh-All Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,without_constraints_All_Constraints,without_constraints_All_Constraints,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,with_constraints_Negative_Constraints_Only,with_constraints_Negative_Constraints_Only,Negative Constraints Only,hoeffding_tree_results_newdata_2000_oh-Negative Constraints Only-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,without_constraints_Negative_Constraints_Only,without_constraints_Negative_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,with_constraints_Negative_Constraint_on_weight,with_constraints_Negative_Constraint_on_weight,Negative Constraint on weight,hoeffding_tree_results_newdata_2000_oh-Negative Constraint on weight-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,without_constraints_Negative_Constraint_on_weight,without_constraints_Negative_Constraint_on_weight,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,with_constraints_Negative_Constraint_on_horsepower,with_constraints_Negative_Constraint_on_horsepower,Negative Constraint on horsepower,hoeffding_tree_results_newdata_2000_oh-Negative Constraint on horsepower-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,without_constraints_Negative_Constraint_on_horsepower,without_constraints_Negative_Constraint_on_horsepower,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,with_constraints_All_Constraints_(rho=1e-06),with_constraints_All_Constraints_(rho=1e-06),All Constraints (rho=1e-06),hoeffding_tree_results_newdata_2000_oh-All Constraints (rho=1e-06)-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,without_constraints_All_Constraints_(rho=1e-06),without_constraints_All_Constraints_(rho=1e-06),No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,with_constraints_All_Constraints_(rho=1e-05),with_constraints_All_Constraints_(rho=1e-05),All Constraints (rho=1e-05),hoeffding_tree_results_newdata_2000_oh-All Constraints (rho=1e-05)-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,without_constraints_All_Constraints_(rho=1e-05),without_constraints_All_Constraints_(rho=1e-05),No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,with_constraints_All_Constraints_(rho=0.0001),with_constraints_All_Constraints_(rho=0.0001),All Constraints (rho=0.0001),hoeffding_tree_results_newdata_2000_oh-All Constraints (rho=0.0001)-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,auto_mpg,without_constraints_All_Constraints_(rho=0.0001),without_constraints_All_Constraints_(rho=0.0001),No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-auto_mpg,13.0,31.0,0.03826530612244898,-0.011678692205534021,0.0,0.0,0.0,0.0010679440045248871,0.0005848631738173817,0.006147203947368421,1.0,0.0,392.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,flights,with_constraints_No_Constraints,with_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-flights,0.0,0.0,0.6079131652661064,0.21582031027457008,0.5876287575097587,0.6195642527511537,0.5588241179884333,0.4046434315210135,0.4059736254532195,0.4052695515288283,39.0,0.0,99960.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,flights,without_constraints_No_Constraints,without_constraints_No_Constraints,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-flights,0.0,0.0,0.6079131652661064,0.21582031027457008,0.5876287575097587,0.6195642527511537,0.5588241179884333,0.4046434315210135,0.4059736254532195,0.4052695515288283,39.0,0.0,99960.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,flights,with_constraints_All_Constraints,with_constraints_All_Constraints,All Constraints,hoeffding_tree_results_newdata_2000_oh-All Constraints-flights,0.0,0.0,0.6127951180472189,0.22560233148346714,0.6187037602577112,0.6092979937133766,0.6284044745952653,0.4084701319207444,0.4086093372269291,0.4085319522331094,49.0,0.0,99960.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,flights,without_constraints_All_Constraints,without_constraints_All_Constraints,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-flights,0.0,0.0,0.6079131652661064,0.21582031027457008,0.5876287575097587,0.6195642527511537,0.5588241179884333,0.4046434315210135,0.4059736254532195,0.4052695515288283,39.0,0.0,99960.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,flights,with_constraints_Positive_Constraints_Only,with_constraints_Positive_Constraints_Only,Positive Constraints Only,hoeffding_tree_results_newdata_2000_oh-Positive Constraints Only-flights,0.0,0.0,0.6097639055622249,0.21952994866848557,0.6016909347111319,0.6142860121343535,0.5896019691421024,0.4064043731153757,0.4066300964621499,0.4065068504100539,50.0,0.0,99960.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,flights,without_constraints_Positive_Constraints_Only,without_constraints_Positive_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-flights,0.0,0.0,0.6079131652661064,0.21582031027457008,0.5876287575097587,0.6195642527511537,0.5588241179884333,0.4046434315210135,0.4059736254532195,0.4052695515288283,39.0,0.0,99960.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,flights,with_constraints_Negative_Constraints_Only,with_constraints_Negative_Constraints_Only,Negative Constraints Only,hoeffding_tree_results_newdata_2000_oh-Negative Constraints Only-flights,0.0,0.0,0.6138155262104842,0.22763152316989457,0.6034332206732892,0.6199864899096512,0.5877408897160353,0.4090357914904829,0.4094182310259115,0.40920722116208824,51.0,0.0,99960.0,,,,,,,,,
hoeffding_tree_results_newdata_2000_oh,flights,without_constraints_Negative_Constraints_Only,without_constraints_Negative_Constraints_Only,No Constraints,hoeffding_tree_results_newdata_2000_oh-No Constraints-flights,0.0,0.0,0.6079131652661064,0.21582031027457008,0.5876287575097587,0.6195642527511537,0.5588241179884333,0.4046434315210135,0.4059736254532195,0.4052695515288283,39.0,0.0,99960.0,,,,,,,,,
